"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id"
"2015/16",2016-01-01,2016-01-01,TRUE,"WMT",2016-01-01,"15:50:00","17:59:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",72,5034
"2015/16",2016-01-01,2016-01-01,TRUE,"WMT",2016-01-01,"15:50:00","17:59:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",4,4,0,1,2,1,0,0,0,0,NA,NA,0,NA,"Dispersed from Aranda to Pt. San Telmo",72,5036
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Media Luna","Media Luna","Crabeater seal",2,2,0,0,0,1,1,0,0,0,NA,NA,0,NA,NA,73,5073
"2015/16",2016-01-09,2016-01-09,TRUE,"MRK",2016-01-09,"12:31:00","12:47:00","Alcazar","Alcazar","Elephant seal",14,14,8,0,0,3,0,3,0,0,NA,NA,0,NA,NA,73,5083
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"12:53:00","13:05:00","Bahamonde","Bahamonde","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,73,5080
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"11:15:00","11:25:00","Ballena Norte","Ballena Norte","Elephant seal",8,8,0,0,0,0,0,0,0,0,NA,NA,8,NA,NA,73,5077
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"11:15:00","11:25:00","Ballena Sur","Ballena Sur","Elephant seal",17,17,0,0,0,0,0,0,0,0,NA,NA,17,NA,NA,73,5076
"2015/16",2016-01-09,2016-01-09,TRUE,"WMT",2016-01-09,"10:39:00","11:46:00","Chungungo","Chungungo","Elephant seal",5,5,0,0,0,1,3,1,0,0,NA,NA,0,NA,NA,73,5059
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"11:00:00","12:53:00","Hue","Hue","Elephant seal",7,7,5,0,0,1,0,0,0,0,NA,NA,1,NA,NA,73,5062
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Larga","Larga","Elephant seal",18,18,0,0,0,2,12,4,0,0,NA,NA,0,NA,NA,73,5070
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"11:00:00","12:53:00","Maderas","Maderas","Elephant seal",2,2,1,0,0,0,0,1,0,0,NA,NA,0,NA,NA,73,5061
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Marko","Marko","Elephant seal",4,4,0,0,0,2,1,1,0,0,NA,NA,0,NA,NA,73,5069
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Media Luna","Media Luna","Elephant seal",179,179,87,0,0,13,46,33,0,0,NA,NA,0,NA,NA,73,5072
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"11:00:00","12:53:00","Modulo South","Modulo","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,73,5063
"2015/16",2016-01-09,2016-01-09,TRUE,"MRK",2016-01-09,"12:31:00","12:47:00","Papua","Papua","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5084
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"12:53:00","13:05:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,73,5079
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"15:20:00","15:50:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",19,19,4,0,0,1,0,6,0,0,NA,NA,8,NA,NA,73,5065
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",20,20,6,0,0,0,11,3,0,0,NA,NA,0,NA,NA,73,5071
"2015/16",2016-01-09,2016-01-09,TRUE,"WMT",2016-01-09,"10:39:00","11:46:00","Cachorros East","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5057
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"11:00:00","12:53:00","Maderas","Maderas","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5060
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"15:20:00","15:50:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",2,2,1,0,0,1,0,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",73,5066
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"15:20:00","15:50:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5068
"2015/16",2016-01-09,2016-01-09,TRUE,"MRK",2016-01-09,"12:31:00","12:47:00","Alcazar","Alcazar","Weddell seal",3,3,0,1,2,0,0,0,0,0,NA,NA,0,NA,NA,73,5082
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"12:53:00","13:05:00","Bahamonde","Bahamonde","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5081
"2015/16",2016-01-09,2016-01-09,TRUE,"AJK",2016-01-09,"11:15:00","11:25:00","Ballena Sur","Ballena Sur","Weddell seal",4,4,1,2,0,0,1,0,0,0,NA,NA,0,NA,NA,73,5078
"2015/16",2016-01-09,2016-01-09,TRUE,"WMT",2016-01-09,"10:39:00","11:46:00","Cachorros East","Cachorros","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,73,5058
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Larga","Larga","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,73,5075
"2015/16",2016-01-09,2016-01-09,TRUE,"MEG",2016-01-09,"11:00:00","12:53:00","Media Luna","Media Luna","Weddell seal",7,7,1,4,0,2,0,0,0,0,NA,NA,0,NA,"Female 070 RUO",73,5074
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"15:20:00","15:50:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",73,5067
"2015/16",2016-01-09,2016-01-09,TRUE,"WHA",2016-01-09,"15:20:00","15:50:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",10,10,2,2,2,1,3,0,0,0,NA,NA,0,NA,NA,73,5064
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Ballena Norte","Ballena Norte","Crabeater seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,74,5091
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Larga","Larga","Crabeater seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5113
"2015/16",2016-01-15,2016-01-15,TRUE,"MRK",2016-01-15,"12:38:00","12:54:00","Alcazar","Alcazar","Elephant seal",8,8,3,0,0,1,0,0,0,0,NA,NA,4,NA,NA,74,5099
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",8,8,0,0,0,0,3,5,0,0,NA,NA,0,NA,NA,74,5090
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Ballena Sur","Ballena Sur","Elephant seal",30,30,2,0,0,0,1,9,0,0,NA,NA,18,NA,NA,74,5092
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"10:35:00","11:53:00","Cachorros East","Cachorros","Elephant seal",2,2,0,0,0,2,0,0,0,0,NA,NA,0,NA,NA,74,5104
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"10:35:00","11:53:00","Chungungo","Chungungo","Elephant seal",2,2,0,0,0,0,1,1,0,0,NA,NA,0,NA,NA,74,5105
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"10:35:00","11:53:00","Chungungo Flats","Chungungo","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5103
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Copi","Copi","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5094
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Larga","Larga","Elephant seal",11,11,1,0,0,0,8,2,0,0,NA,NA,0,NA,NA,74,5116
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Loberia","Loberia","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5088
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Maderas","Maderas","Elephant seal",6,6,1,0,0,3,0,0,0,0,NA,NA,2,NA,NA,74,5093
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Marko","Marko","Elephant seal",9,9,3,0,0,0,4,2,0,0,NA,NA,0,NA,NA,74,5115
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Media Luna","Media Luna","Elephant seal",161,161,137,0,0,2,15,7,0,0,NA,NA,0,NA,NA,74,5118
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Modulo South","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5097
"2015/16",2016-01-15,2016-01-15,TRUE,"AJK",2016-01-15,"15:28:00","15:43:00","Nibaldo","Nibaldo","Elephant seal",4,4,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,74,5111
"2015/16",2016-01-15,2016-01-15,TRUE,"MRK",2016-01-15,"12:38:00","12:54:00","Papua","Papua","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5100
"2015/16",2016-01-15,2016-01-15,TRUE,"MRK",2016-01-15,"12:38:00","12:54:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,"Beach was Penguin Colony 24",74,5102
"2015/16",2016-01-15,2016-01-15,TRUE,"AJK",2016-01-15,"15:28:00","15:43:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,74,5112
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"14:45:00","15:39:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",19,19,1,0,0,3,0,9,0,0,NA,NA,6,NA,NA,74,5107
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",24,24,11,0,0,0,10,3,0,0,NA,NA,0,NA,NA,74,5117
"2015/16",2016-01-15,2016-01-15,TRUE,"MRK",2016-01-15,"12:38:00","12:54:00","Alcazar","Alcazar","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5101
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"10:35:00","11:53:00","Chungungo","Chungungo","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5106
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",4,4,3,0,0,1,0,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",74,5085
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"14:45:00","15:39:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",2,2,0,1,1,0,0,0,0,0,NA,NA,0,NA,NA,74,5108
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5087
"2015/16",2016-01-15,2016-01-15,TRUE,"MRK",2016-01-15,"12:38:00","12:54:00","Alcazar","Alcazar","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5098
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Ballena Norte","Ballena Norte","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,74,5089
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Copi","Copi","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5095
"2015/16",2016-01-15,2016-01-15,TRUE,"MEG",2016-01-15,"11:00:00","12:30:00","Larga","Larga","Weddell seal",2,2,1,0,0,0,1,0,0,0,NA,NA,0,NA,NA,74,5114
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Modulo North","Modulo","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,74,5096
"2015/16",2016-01-15,2016-01-15,TRUE,"AJK",2016-01-15,"15:28:00","15:43:00","Nibaldo","Nibaldo","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,74,5110
"2015/16",2016-01-15,2016-01-15,TRUE,"WHA",2016-01-15,"11:15:00","14:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",74,5086
"2015/16",2016-01-15,2016-01-15,TRUE,"WMT",2016-01-15,"14:45:00","15:39:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,74,5109
"2015/16",2016-01-22,2016-01-22,TRUE,"MRK",2016-01-22,"11:28:00","11:48:00","Alcazar","Alcazar","Elephant seal",9,9,3,0,5,1,0,0,0,0,NA,NA,0,NA,NA,75,5143
"2015/16",2016-01-22,2016-01-22,TRUE,"AJK",2016-01-22,"12:15:00","12:40:00","Bahamonde","Bahamonde","Elephant seal",2,2,0,0,0,0,1,0,0,0,NA,NA,1,NA,NA,75,5132
"2015/16",2016-01-22,2016-01-22,TRUE,"WHA",2016-01-22,"17:53:00","18:05:00","Ballena Norte","Ballena Norte","Elephant seal",9,9,3,0,0,1,0,1,0,0,NA,NA,4,NA,NA,75,5125
"2015/16",2016-01-22,2016-01-22,TRUE,"WHA",2016-01-22,"17:53:00","18:05:00","Ballena Sur","Ballena Sur","Elephant seal",32,32,3,0,0,0,0,1,0,0,NA,NA,28,NA,NA,75,5126
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"10:15:00","11:26:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,75,5135
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"10:15:00","11:26:00","Chungungo","Chungungo","Elephant seal",2,2,0,0,0,0,0,2,0,0,NA,NA,0,NA,NA,75,5134
"2015/16",2016-01-22,2016-01-22,TRUE,"WHA",2016-01-22,"10:30:00","11:35:00","Hue Central","Hue","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,75,5124
"2015/16",2016-01-22,2016-01-22,TRUE,"MEG",2016-01-22,"11:00:00","12:30:00","Larga","Larga","Elephant seal",5,5,5,0,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5119
"2015/16",2016-01-22,2016-01-22,TRUE,"MEG",2016-01-22,"11:00:00","12:30:00","Media Luna","Media Luna","Elephant seal",213,213,183,0,0,9,13,8,0,0,NA,NA,0,NA,NA,75,5122
"2015/16",2016-01-22,2016-01-22,TRUE,"AJK",2016-01-22,"12:15:00","12:40:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,75,5133
"2015/16",2016-01-22,2016-01-22,TRUE,"JXS",2016-01-22,"11:35:00","12:39:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",28,28,0,0,0,5,7,0,0,0,NA,NA,16,NA,NA,75,5128
"2015/16",2016-01-22,2016-01-22,TRUE,"MEG",2016-01-22,"11:00:00","12:30:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",22,22,10,0,0,0,7,5,0,0,NA,NA,0,NA,NA,75,5123
"2015/16",2016-01-22,2016-01-22,TRUE,"MRK",2016-01-22,"11:28:00","11:48:00","Alcazar","Alcazar","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5142
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"16:15:00","17:56:00","Loberia","Loberia","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5138
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"16:15:00","17:56:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",6,6,6,0,0,0,0,0,0,0,NA,NA,0,NA,"Beach was Playa Paulina to Aranda",75,5140
"2015/16",2016-01-22,2016-01-22,TRUE,"JXS",2016-01-22,"11:35:00","12:39:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",4,4,2,2,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5130
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"16:15:00","17:56:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5139
"2015/16",2016-01-22,2016-01-22,TRUE,"MRK",2016-01-22,"11:28:00","11:48:00","Alcazar","Alcazar","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5141
"2015/16",2016-01-22,2016-01-22,TRUE,"AJK",2016-01-22,"12:15:00","12:40:00","Bahamonde","Bahamonde","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5131
"2015/16",2016-01-22,2016-01-22,TRUE,"WHA",2016-01-22,"17:53:00","18:05:00","Ballena Norte","Ballena Norte","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,75,5127
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"10:15:00","11:26:00","Cachorros","Cachorros","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5136
"2015/16",2016-01-22,2016-01-22,TRUE,"MEG",2016-01-22,"11:00:00","12:30:00","Larga","Larga","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,75,5120
"2015/16",2016-01-22,2016-01-22,TRUE,"MEG",2016-01-22,"11:00:00","12:30:00","Media Luna","Media Luna","Weddell seal",3,3,2,0,0,1,0,0,0,0,NA,NA,0,NA,NA,75,5121
"2015/16",2016-01-22,2016-01-22,TRUE,"WMT",2016-01-22,"11:39:00","11:41:00","Modulo North","Modulo","Weddell seal",2,2,0,2,0,0,0,0,0,0,NA,NA,0,NA,NA,75,5137
"2015/16",2016-01-22,2016-01-22,TRUE,"JXS",2016-01-22,"11:35:00","12:39:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,75,5129
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Alcazar","Alcazar","Elephant seal",12,12,0,0,0,0,0,1,0,0,NA,NA,11,NA,NA,76,5161
"2015/16",2016-01-29,2016-01-29,TRUE,"WMT",2016-01-29,"12:56:00","13:58:00","Ballena Norte","Ballena Norte","Elephant seal",7,7,0,0,0,0,0,2,0,0,NA,NA,5,NA,NA,76,5145
"2015/16",2016-01-29,2016-01-29,TRUE,"WMT",2016-01-29,"12:56:00","13:58:00","Ballena Sur","Ballena Sur","Elephant seal",33,33,0,0,0,0,0,6,0,0,NA,NA,27,NA,NA,76,5146
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Golondrina-del Lobero","Golondrina-del Lobero","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,"Beach was Playa Golondrina to P. del Lobero",76,5154
"2015/16",2016-01-29,2016-01-29,TRUE,"MEG",2016-01-29,"10:10:00","11:30:00","Larga","Larga","Elephant seal",11,11,0,0,0,0,6,5,0,0,NA,NA,0,NA,NA,76,5166
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Maderas","Maderas","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5157
"2015/16",2016-01-29,2016-01-29,TRUE,"JXS",2016-01-29,"10:45:00","11:50:00","Media Luna","Media Luna","Elephant seal",251,251,229,0,0,0,9,13,0,0,NA,NA,0,NA,NA,76,5148
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,76,5162
"2015/16",2016-01-29,2016-01-29,TRUE,"JXS",2016-01-29,"10:45:00","11:50:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",34,34,5,0,0,0,2,27,0,0,NA,NA,0,NA,NA,76,5150
"2015/16",2016-01-29,2016-01-29,TRUE,"MEG",2016-01-29,"10:10:00","11:30:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",57,57,50,0,0,0,3,4,0,0,NA,NA,0,NA,NA,76,5167
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Alcazar","Alcazar","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5159
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Papua","Papua","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5164
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",10,10,9,1,0,0,0,0,0,0,NA,NA,0,NA,"7 tagged, 3 untagged   Beach was Playa Paulina to Aranda",76,5153
"2015/16",2016-01-29,2016-01-29,TRUE,"JXS",2016-01-29,"10:45:00","11:50:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",4,4,2,1,1,0,0,0,0,0,NA,NA,0,NA,"Tags: OR 59 , OR 377",76,5152
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,"9OR",76,5155
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Alcazar","Alcazar","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5160
"2015/16",2016-01-29,2016-01-29,TRUE,"WMT",2016-01-29,"12:56:00","13:58:00","Ballena Norte","Ballena Norte","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5144
"2015/16",2016-01-29,2016-01-29,TRUE,"WMT",2016-01-29,"12:56:00","13:58:00","Ballena Sur","Ballena Sur","Weddell seal",1,1,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,76,5147
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Maderas","Maderas","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,76,5156
"2015/16",2016-01-29,2016-01-29,TRUE,"JXS",2016-01-29,"10:45:00","11:50:00","Media Luna","Media Luna","Weddell seal",2,2,1,1,0,0,0,0,0,0,NA,NA,0,NA,NA,76,5149
"2015/16",2016-01-29,2016-01-29,TRUE,"WHA",2016-01-29,"13:00:00","16:15:00","Modulo North","Modulo","Weddell seal",1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,"036",76,5158
"2015/16",2016-01-29,2016-01-29,TRUE,"AJK",2016-01-29,"12:55:00","13:30:00","Nibaldo","Nibaldo","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,76,5165
"2015/16",2016-01-29,2016-01-29,TRUE,"MRK",2016-01-29,"13:40:00","13:59:00","Papua","Papua","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,76,5163
"2015/16",2016-01-29,2016-01-29,TRUE,"JXS",2016-01-29,"10:45:00","11:50:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",3,3,0,2,1,0,0,NA,0,0,NA,NA,0,NA,NA,76,5151
"2015/16",2016-02-05,2016-02-05,TRUE,"MRK",2016-02-05,"12:25:00","12:39:00","Alcazar","Alcazar","Elephant seal",3,3,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,77,5184
"2015/16",2016-02-05,2016-02-05,TRUE,"AJK",2016-02-05,"11:20:00","11:33:00","Ballena Norte","Ballena Norte","Elephant seal",14,14,0,0,0,0,0,0,0,0,NA,NA,14,NA,NA,77,5178
"2015/16",2016-02-05,2016-02-05,TRUE,"AJK",2016-02-05,"11:20:00","11:33:00","Ballena Sur","Ballena Sur","Elephant seal",24,24,0,0,0,0,0,0,0,0,NA,NA,24,NA,NA,77,5177
"2015/16",2016-02-05,2016-02-05,TRUE,"WMT",2016-02-05,"13:30:00","14:07:00","Chungungo","Chungungo","Elephant seal",3,3,0,0,0,2,0,1,0,0,NA,NA,0,NA,NA,77,5176
"2015/16",2016-02-05,2016-02-05,TRUE,"WHA",2016-02-05,"11:20:00","13:35:00","Copi","Copi","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,77,5171
"2015/16",2016-02-05,2016-02-05,TRUE,"MEG",2016-02-05,"12:35:00","13:31:00","Daniel","Daniel","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,77,5185
"2015/16",2016-02-05,2016-02-05,TRUE,"WMT",2016-02-05,"11:25:00","12:57:00","Golondrina-del Lobero","Golondrina-del Lobero","Elephant seal",2,2,0,0,0,1,0,1,0,0,NA,NA,0,NA,"Beach was Playa Golondrina to P. del Lobero",77,5175
"2015/16",2016-02-05,2016-02-05,TRUE,"WHA",2016-02-05,"11:20:00","13:35:00","Hue West","Hue","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,77,5172
"2015/16",2016-02-05,2016-02-05,TRUE,"MEG",2016-02-05,"12:35:00","13:31:00","Larga","Larga","Elephant seal",20,20,2,0,0,0,7,11,0,0,NA,NA,0,NA,NA,77,5187
"2015/16",2016-02-05,2016-02-05,TRUE,"MEG",2016-02-05,"12:35:00","13:31:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,77,5186
